order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order
ORD000468,CUST3087,Eric Moore,mcarr@gmail.com,2025-02-03 15:07:00,PROD620,Next Laptop,Books,6,959.91,0.25,14.11,4333.7,Cash on Delivery,Shipped,"259 Brown Mission Suite 633, Haleymouth, NJ 37270",Barbaramouth,India,92032,False
ORD000469,CUST4992,Cameron Morris,lisawright@harrison.com,2025-10-12 20:04:00,PROD661,If Shoes,Books,5,1067.83,0.12,20.67,4719.12,Net Banking,Cancelled,"87794 Shannon Tunnel Apt. 425, South Johntown, MI 81851",Hoffmanview,India,42448,False
ORD000470,CUST4869,Mr. Stephen Gonzalez,phillipsbruce@mills.com,2025-04-17 22:37:00,PROD277,Energy Bag,Beauty,7,1569.71,0.13,39.37,9598.9,Credit Card,Cancelled,"044 Douglas Burg Apt. 615, Parsonsberg, SC 50573",New Sean,Australia,41669,False
ORD000471,CUST7648,Donald Hill,frank25@gmail.com,2025-02-28 18:38:00,PROD171,Candidate Phone,Electronics,8,654.13,0.03,22.26,5098.31,Cash on Delivery,Shipped,"752 Decker Lane Apt. 656, West Christie, AZ 84861",Marioshire,Canada,05662,False
ORD000472,CUST1003,Amy Love,ebrown@hernandez.com,2025-06-17 15:41:00,PROD875,Yard Shoes,Beauty,1,185.61,0.25,44.36,183.57,Debit Card,Returned,"5516 Potter Park, Gardnerhaven, SD 52404",New Mackenzie,UK,27666,False
ORD000473,CUST5989,Brian Pruitt,johnnewman@hotmail.com,2025-07-19 19:36:00,PROD545,Agent Bag,Home,8,395.35,0.2,15.83,2546.07,Credit Card,Cancelled,"0033 Stephanie Dam, Marcusfurt, NY 38464",Johnsonchester,Canada,72594,True
ORD000474,CUST1013,Curtis Johnson,ssmith@perkins.net,2025-11-10 16:25:00,PROD820,Way Phone,Groceries,3,1705.75,0.02,45.05,5059.96,UPI,Pending,"28094 Hawkins Pass Suite 239, Matthewmouth, KS 51964",Lake Justintown,India,58899,False
ORD000475,CUST7652,Marisa Hunt,jackwilliams@gmail.com,2026-03-20 00:15:00,PROD490,Situation Watch,Sports,7,1405.93,0.12,15.91,8676.44,Debit Card,Delivered,"USNS Gonzalez, FPO AP 96931",Marissaborough,Australia,78260,True
ORD000476,CUST5726,Heather Brown,jay04@robinson.com,2025-09-01 04:12:00,PROD993,Design Bag,Fashion,9,772.27,0.28,42.0,5046.31,Debit Card,Processing,"576 Samantha Neck Suite 319, North Melissaton, AL 36445",West Seanshire,India,21405,True
ORD000477,CUST7813,Jacob Brewer,charles60@yahoo.com,2025-11-28 00:09:00,PROD980,Speech Watch,Groceries,8,1317.56,0.29,6.79,7490.53,Cash on Delivery,Processing,"2473 Samantha Summit, South Gregville, VA 31277",Kaneshire,Canada,91585,False
ORD000478,CUST4044,Debra Warner,simoneric@gmail.com,2025-11-16 05:29:00,PROD534,Information Phone,Electronics,9,851.13,0.25,19.24,5764.37,Wallet,Processing,"76762 Barbara Cape, Port Nancyport, NJ 27069",Andrewview,UK,25151,True
ORD000479,CUST8917,Jerome Smith,shansen@conner-baldwin.com,2025-12-31 16:17:00,PROD821,Few Book,Electronics,7,1853.5,0.17,1.67,10770.51,Wallet,Pending,"7825 Barber Plains Apt. 556, New Richard, MI 38832",Port Emily,UK,65317,True
ORD000480,CUST9469,Jennifer Ali,nicole55@owens.com,2025-03-14 23:46:00,PROD180,Voice Phone,Sports,9,1967.24,0.3,38.94,12432.55,Credit Card,Delivered,"582 Tiffany Turnpike, Port Heather, MT 15165",New Daletown,USA,33887,False
ORD000481,CUST1864,Mary Martin,tracy55@giles.com,2025-11-19 23:42:00,PROD451,Part Phone,Groceries,2,1369.73,0.16,28.98,2330.13,Credit Card,Cancelled,"137 Mary Terrace Apt. 081, Thomasland, ME 32198",Turnerborough,UK,71537,False
ORD000482,CUST3744,Tiffany Lee,phillipsjamie@jones.biz,2025-09-20 15:36:00,PROD136,You Bag,Sports,6,844.93,0.29,39.91,3639.31,Cash on Delivery,Shipped,"94565 Kevin River Suite 990, Rowlandfort, MI 04569",Jackiefurt,Germany,99187,False
ORD000483,CUST1447,Annette Barker,yvang@gmail.com,2025-02-01 20:30:00,PROD393,Method Watch,Electronics,10,342.31,0.02,49.52,3404.16,Debit Card,Returned,"4811 Jennifer Stravenue, South Noahmouth, PA 62010",West Kylemouth,Canada,28885,True
ORD000484,CUST2827,Anna Sutton,ljones@hill-cunningham.net,2026-03-12 08:16:00,PROD718,Ready Shoes,Sports,3,1233.52,0.08,12.85,3417.37,Cash on Delivery,Returned,"187 Rachel Hill Apt. 049, Ronaldberg, CA 26600",Tuckertown,USA,51265,False
ORD000485,CUST2382,Renee Whitehead,turnerjeffrey@hotmail.com,2025-07-09 05:16:00,PROD248,Past Phone,Groceries,4,972.41,0.24,43.1,2999.23,Debit Card,Shipped,"711 Donald Streets, South Tylerchester, VT 69336",Cynthiaville,UK,55370,False
ORD000486,CUST1890,Douglas Grant,brownjose@hotmail.com,2026-01-30 12:15:00,PROD757,Help Book,Groceries,8,1453.37,0.05,28.89,11074.5,Credit Card,Shipped,"10219 Elizabeth Mission, Angelafort, WY 86518",New Robert,India,73857,True
ORD000487,CUST7222,Dale Evans,watsonwilliam@gmail.com,2025-08-26 12:30:00,PROD799,Budget Bag,Books,5,955.15,0.28,46.12,3484.66,Net Banking,Processing,"804 Luis Gardens Suite 337, Mendozaville, MS 72988",East Elizabethhaven,Germany,19559,True
ORD000488,CUST1672,Andrea Palmer,johnmolina@ward.com,2025-09-29 13:00:00,PROD199,Soldier Phone,Beauty,5,1854.81,0.13,33.92,8102.34,UPI,Cancelled,"0356 Obrien Way Apt. 279, Lucasburgh, PA 68823",Tylerland,UK,57221,False
ORD000489,CUST4961,Jennifer Hoffman,woodphillip@santos-hatfield.com,2025-06-21 08:17:00,PROD851,Floor Bag,Sports,2,514.41,0.18,23.06,866.69,Debit Card,Returned,"7876 Taylor Course Suite 588, West Crystalview, LA 78414",West Sara,Canada,42989,False
ORD000490,CUST7737,Kylie Bailey,margaretholmes@yahoo.com,2025-12-13 22:11:00,PROD200,Family Phone,Electronics,6,1097.49,0.2,41.58,5309.53,Cash on Delivery,Pending,"392 Lee Spur Suite 885, Port Steven, HI 15864",Danielleborough,UK,78899,False
ORD000491,CUST4552,Sandra White,john74@hotmail.com,2025-04-23 23:18:00,PROD713,Machine Bag,Electronics,5,390.19,0.01,4.6,1936.04,Cash on Delivery,Cancelled,"9141 Li Lock, North Jacobview, NH 72675",Williamchester,India,26609,True
ORD000492,CUST2816,William Fuller,alvarezpaul@gmail.com,2026-03-15 19:08:00,PROD812,Challenge Shoes,Home,7,1314.51,0.27,28.3,6745.45,UPI,Processing,"01418 Anderson Court Suite 309, North Danielview, NE 32047",East Christine,UK,75292,True
ORD000493,CUST5216,Tanya Gomez,andrewsilva@jackson.com,2025-11-24 14:59:00,PROD265,Number Chair,Electronics,5,1539.87,0.21,33.38,6115.87,UPI,Shipped,"99471 John Lodge, East Stephen, HI 29381",Danielbury,India,88471,False
ORD000494,CUST4287,Kevin Greene,glewis@gmail.com,2025-07-18 10:03:00,PROD724,Issue Watch,Fashion,5,1911.43,0.08,22.03,8814.61,Cash on Delivery,Delivered,"69608 Harris Spring Suite 685, Andrewhaven, MS 58459",West Drew,UK,10640,True
ORD000495,CUST5243,Melissa Gray,jefferygomez@yahoo.com,2025-03-15 17:49:00,PROD205,Energy Laptop,Electronics,7,440.68,0.19,45.63,2544.29,Credit Card,Returned,"9709 Debbie Circles, Marqueztown, OK 45744",Parkerfort,Canada,57686,False
ORD000496,CUST7397,Susan Davis,jeremy54@yahoo.com,2026-02-02 14:01:00,PROD372,Coach Shoes,Beauty,8,301.96,0.19,46.64,2003.34,UPI,Returned,"65031 Christopher Square, West Christianview, FL 38925",Port Ryan,UK,24883,True
ORD000497,CUST9849,Eric Meyer,oliverashley@thompson.com,2025-09-21 22:49:00,PROD331,Eat Laptop,Books,8,958.89,0.12,36.39,6786.98,Cash on Delivery,Pending,"111 Roth Fall, Port Stevenstad, HI 20518",East Kristin,UK,43162,True
ORD000498,CUST2485,Pamela Palmer,longgary@moore-anderson.org,2025-10-18 17:59:00,PROD474,They Phone,Groceries,6,670.21,0.09,2.76,3662.11,UPI,Returned,"3721 Fernando Rest Apt. 162, West Stevenfort, WV 52276",Onealmouth,India,85350,False
ORD000499,CUST5896,Heather Jacobs,alexandra62@hotmail.com,2026-01-25 09:41:00,PROD812,Toward Watch,Electronics,4,357.35,0.01,19.21,1434.32,Cash on Delivery,Processing,"19541 Reyes Hills, Andrewfort, WV 02603",South Kimberly,Australia,98850,False
ORD000500,CUST4907,Sean Gibbs,randy20@mckee.info,2025-09-07 02:56:00,PROD600,Inside Watch,Electronics,8,1471.97,0.04,9.65,11314.38,Wallet,Returned,"3726 John Drive Apt. 450, Stevenfurt, SD 57305",New Kellyhaven,Australia,72801,False
ORD000501,CUST1701,Timothy Melton,gomezjames@hotmail.com,2025-09-13 17:53:00,PROD515,Company Laptop,Fashion,8,1933.32,0.0,16.96,15483.52,Cash on Delivery,Shipped,"84008 Crystal Landing, South Richardmouth, RI 43301",Michealhaven,Australia,77259,False
ORD000502,CUST3319,Jeffrey Freeman,lutzeric@rivera-klein.com,2026-04-27 21:55:00,PROD600,Charge Bag,Electronics,9,302.16,0.17,46.24,2303.38,Net Banking,Pending,"96463 Bradley Bridge, East Robert, MT 20377",Payneview,Canada,28106,True
ORD000503,CUST8474,Austin Trevino,obuchanan@yahoo.com,2025-05-05 22:41:00,PROD725,Whole Shoes,Groceries,3,33.66,0.19,45.23,127.02,Wallet,Pending,"Unit 7117 Box 5957, DPO AA 76135",Crystalmouth,India,69537,True
ORD000504,CUST7586,Michael Moran,jeremyjohnson@yahoo.com,2025-02-28 15:38:00,PROD432,Expert Laptop,Beauty,10,445.04,0.24,21.31,3403.61,Wallet,Returned,"6094 Rodriguez Drive Apt. 337, North Heidi, MN 54587",Barnesmouth,Canada,39702,True
ORD000505,CUST7801,Christopher Olson,sara06@briggs-moore.info,2025-06-14 06:48:00,PROD272,Allow Bag,Home,1,1188.21,0.1,6.04,1075.43,Wallet,Processing,"43776 Richard Vista Apt. 439, West Erik, OR 49895",North Christophertown,USA,20167,False
ORD000506,CUST1256,Katherine Davis,smithgregory@carter.com,2025-05-05 18:02:00,PROD598,Reflect Laptop,Electronics,3,204.44,0.25,30.62,490.61,Credit Card,Processing,"45109 Vanessa Ridges, Port Sandraburgh, MO 64773",West Brittneyhaven,USA,09896,True
ORD000507,CUST3079,Diane Brown,dawngraves@gmail.com,2025-12-28 20:37:00,PROD311,Model Shoes,Beauty,5,835.36,0.24,38.63,3213.0,UPI,Returned,"65277 Lynn Inlet Suite 663, Elizabethborough, NH 19994",North Christopher,Canada,77529,False
ORD000508,CUST2442,Brittany Bolton,jennifercampbell@watts-riley.info,2025-07-30 07:11:00,PROD742,Learn Chair,Groceries,10,1384.89,0.18,35.86,11391.96,UPI,Cancelled,"370 Moore Fields Suite 100, Perryfort, TN 52600",Shannonmouth,Germany,98186,False
ORD000509,CUST9842,Jennifer Edwards,boothfrank@perry-tucker.com,2025-01-03 17:15:00,PROD619,Choose Shoes,Books,4,239.43,0.16,4.78,809.26,Cash on Delivery,Shipped,"89743 Robert Trail, Lake Michaelmouth, RI 49393",Aaronfort,Australia,66178,True
ORD000510,CUST9151,Charles Becker,lpreston@hotmail.com,2025-05-22 01:12:00,PROD280,With Shoes,Beauty,2,1594.24,0.21,48.43,2567.33,Credit Card,Delivered,"079 Ryan Throughway Suite 045, South Bridgetland, MT 61258",West Mary,India,29716,False
ORD000511,CUST2710,Eric Pearson,elizabethriley@baker-schmidt.com,2025-05-26 06:27:00,PROD858,Doctor Laptop,Sports,5,671.92,0.24,37.92,2591.22,Debit Card,Pending,"USCGC Allen, FPO AE 56863",North Leahview,USA,70658,True
ORD000512,CUST7865,Kimberly Butler,crawfordbetty@hotmail.com,2025-09-06 16:07:00,PROD303,Recently Bag,Beauty,2,1790.68,0.22,29.64,2823.1,UPI,Shipped,"68528 Alexis Meadow, West Deborahfort, CT 17524",Garyport,USA,88556,True
ORD000513,CUST2204,Christopher Simmons,connor44@holt.com,2025-06-16 07:06:00,PROD582,Tv Phone,Books,4,1476.81,0.26,18.78,4390.14,Credit Card,Processing,"14217 Martinez Trafficway, Dixonfort, RI 36978",West Kristinastad,UK,23621,True
ORD000514,CUST6875,Collin Duffy,gayfrancis@martin-ochoa.net,2025-04-21 19:29:00,PROD376,Daughter Shoes,Home,3,777.72,0.04,35.99,2275.82,Debit Card,Returned,"56618 Lewis Field Suite 913, Grantmouth, MD 84718",Jameston,India,05269,True
ORD000515,CUST3568,Aaron Kelly,robert05@yahoo.com,2025-05-24 04:07:00,PROD908,Bed Chair,Beauty,8,919.86,0.05,17.18,7008.12,Wallet,Shipped,"881 Thomas Plaza, Davidton, SC 42059",West Amanda,USA,56290,True
ORD000516,CUST5573,Scott Brown,heathercabrera@gmail.com,2025-02-14 13:54:00,PROD114,Fast Bag,Books,9,980.98,0.3,29.58,6209.75,Cash on Delivery,Delivered,"85174 Russell Burg Suite 521, New Carrie, CT 48018",North Theresamouth,USA,42222,True
ORD000517,CUST1083,Catherine Lewis,brandoncollins@fischer.net,2025-06-17 13:37:00,PROD527,Worry Laptop,Electronics,4,1784.19,0.18,7.45,5859.59,Net Banking,Cancelled,"416 Larry Wells Suite 154, East Caseyshire, CT 63019",South Lisafurt,Australia,71537,True
ORD000518,CUST4940,Christopher Ayers,cookjacob@haynes.info,2025-08-06 16:25:00,PROD185,Discover Phone,Groceries,8,1620.38,0.21,4.9,10245.7,Credit Card,Delivered,"83608 Ray Stream, South Amy, NE 28158",Leehaven,Australia,38866,False
ORD000519,CUST5994,Jared Garza,john16@yahoo.com,2026-05-02 06:08:00,PROD265,Raise Bag,Books,0,595.1,0.19,4.54,2896.73,Wallet,Delivered,"69342 Lisa Prairie, Lake Johnton, IA 98133",Lake Charlesfurt,Australia,17928,True
ORD000520,CUST8607,Destiny Rodriguez,jennifergreer@gutierrez.com,2026-05-15 14:29:00,PROD820,Likely Bag,Electronics,3,1749.03,0.12,39.49,4656.93,Cash on Delivery,Shipped,"5668 Ramos Flats, East Paul, TN 87310",South Tracy,India,36401,False
ORD000521,CUST9887,David Hamilton,harringtonmartha@ellis.com,2026-04-03 22:21:00,PROD689,Chance Chair,Fashion,9,70.26,0.13,13.49,563.63,Cash on Delivery,Cancelled,"0781 Bailey Row, South James, KY 63000",Nelsonfort,India,29410,False
ORD000522,CUST1669,Casey Norman,jrobinson@hotmail.com,2026-01-12 01:32:00,PROD474,Quality Book,Fashion,6,1776.52,0.03,18.28,10357.63,Cash on Delivery,Cancelled,"USS Adams, FPO AA 68924",Hannahview,Canada,86784,True
ORD000523,CUST8839,Emily Powell,allenjustin@todd.net,2025-10-15 22:49:00,PROD855,Total Chair,Sports,4,281.12,0.1,26.98,1039.01,Cash on Delivery,Returned,"780 Susan Islands, Bradleytown, ID 25060",Lake Kirkchester,USA,33422,True
ORD000524,CUST6656,Denise Gonzalez,cody79@gmail.com,2025-06-14 11:57:00,PROD563,Voice Watch,Sports,5,1009.61,0.13,2.72,4394.52,Wallet,Shipped,"5738 Snyder Meadows, Lake Charlesshire, DC 30818",Delacruzborough,India,61722,False
ORD000525,CUST2075,Zachary Jones,jeffreylewis@yahoo.com,2025-12-30 17:43:00,PROD292,Bill Watch,Electronics,9,1799.41,0.14,18.41,13945.84,Credit Card,Returned,"614 Orozco Course, Sandraville, KS 78924",North Thomas,UK,36818,True
ORD000526,CUST9530,Mary Dominguez,nmontoya@clay-garcia.net,2025-05-28 02:06:00,PROD742,Pass Laptop,Home,3,555.51,0.21,24.82,1341.38,Net Banking,Processing,"65578 Anthony Court Apt. 432, East Joan, HI 26172",East David,Australia,60906,True
ORD000527,CUST4806,Jerry Montgomery,swansonjennifer@burton-beard.com,2025-08-31 11:26:00,PROD954,They Phone,Beauty,8,1476.73,0.01,9.45,11705.15,UPI,Pending,"127 Smith Landing, New Gregorychester, CO 21149",North Eric,UK,14714,False
ORD000528,CUST8295,Michael Martin,mmoore@hotmail.com,2025-12-02 20:50:00,PROD568,Recent Book,Sports,6,974.87,0.2,26.51,4705.89,Debit Card,Cancelled,"2974 Green Forest Apt. 364, Bartonmouth, OR 15619",North Jerry,Germany,92286,True
ORD000529,CUST6785,Shannon Castro,brianwhite@gmail.com,2026-02-09 08:14:00,PROD391,Successful Watch,Fashion,8,746.95,0.09,42.28,5480.08,Wallet,Processing,"981 Amber Corner, Alicialand, KS 44026",Port Gregory,USA,56563,False
ORD000530,CUST3072,Ryan Taylor DDS,colleenjones@schultz.info,2025-04-04 05:53:00,PROD551,Community Book,Home,3,326.7,0.04,49.69,990.59,Debit Card,Cancelled,"00000 Marcus Throughway Apt. 137, South Kristenside, MN 08004",Lake Edwardstad,USA,41506,True
ORD000531,CUST2990,Brian Rocha,jose18@gmail.com,2025-12-07 10:22:00,PROD125,Plan Watch,Books,3,748.97,0.16,8.13,1895.53,Debit Card,Shipped,"7812 Madison Heights Apt. 567, New Ryantown, PA 06904",Lake Josebury,UK,50032,False
ORD000532,CUST5748,Glenn Ward,richardhart@gmail.com,2025-03-21 00:47:00,PROD872,Itself Phone,Beauty,9,1951.32,0.1,35.27,15840.96,Debit Card,Delivered,"355 Michael View Apt. 960, Lake Terrychester, IA 54264",Montgomerytown,Canada,82342,False
ORD000533,CUST1406,Tiffany Chase,calebadams@hebert.com,2025-06-23 22:07:00,PROD511,They Phone,Groceries,8,1800.85,0.04,27.55,13858.08,Debit Card,Shipped,"4287 Gilmore Gateway, South Jennifer, NC 85401",South Josephberg,UK,88712,False
ORD000534,CUST4206,Michael Montgomery,aimeebrewer@hotmail.com,2025-02-17 10:03:00,PROD123,Side Laptop,Sports,10,1284.42,0.18,11.11,10543.35,Net Banking,Shipped,"03625 Lewis Inlet Suite 170, Carterfurt, MI 98843",Katherineton,Australia,24957,True
ORD000535,CUST6915,Daryl Lowe,kellychung@hotmail.com,2026-05-15 16:25:00,PROD507,Agency Shoes,Beauty,4,983.48,0.18,25.58,3251.39,Net Banking,Pending,"4644 Kelsey Street Apt. 538, Port Toni, VA 18097",Bishopton,Germany,88801,False
ORD000536,CUST4533,Amanda Mcdaniel,john33@lee-fox.org,2025-07-10 00:18:00,PROD845,Forward Watch,Beauty,6,705.95,0.29,43.72,3051.07,Net Banking,Pending,"3211 Jennifer Motorway, Griffithville, AR 79990",East Brittney,UK,83190,False
ORD000537,CUST2410,Katherine Taylor,benjaminrussell@gmail.com,2025-03-25 23:57:00,PROD247,Several Shoes,Home,7,1458.57,0.12,41.78,9026.57,Net Banking,Cancelled,"875 Davis Parkway, Maxwellhaven, AL 01899",East Lori,Canada,04354,False
ORD000538,CUST3865,Felicia Perry,sancheznicholas@walsh-jimenez.com,2025-02-03 18:48:00,PROD669,Test Watch,Beauty,7,181.45,0.12,45.72,1163.45,Wallet,Delivered,"Unit 1609 Box 3659, DPO AA 18054",North Larryland,USA,16645,True
ORD000539,CUST5979,Margaret Andrews,jeremiah68@cooper-johnson.com,2025-04-06 12:18:00,PROD605,Something Phone,Beauty,9,983.72,0.25,15.1,6655.21,Net Banking,Cancelled,"Unit 3223 Box 9982, DPO AE 31976",Hillmouth,USA,55324,True
ORD000540,CUST5713,David Johnson,aprilrussell@hotmail.com,2026-02-10 00:09:00,PROD527,And Shoes,Books,5,603.84,0.19,31.83,2477.38,Cash on Delivery,Pending,"3766 Burch Summit, New Heatherville, DC 56405",North Sherryton,Australia,68692,True
ORD000541,CUST8872,Heather Sanders,hughesgail@flores.com,2025-01-15 03:48:00,PROD679,Black Watch,Groceries,5,988.64,0.29,29.94,3539.61,UPI,Shipped,"USNS King, FPO AA 47135",Port Russellside,Australia,24540,False
ORD000542,CUST3668,Brian Sims,phines@gmail.com,2026-05-14 22:52:00,PROD695,Pretty Laptop,Fashion,2,749.54,0.22,0.88,1170.16,UPI,Shipped,"0134 Laura Mission Apt. 543, Royside, NC 18391",Williamsbury,UK,85060,True
ORD000543,CUST5749,Nathaniel Brown,bvazquez@hotmail.com,2025-07-02 05:03:00,PROD398,Term Phone,Beauty,5,725.52,0.19,47.76,2986.12,Credit Card,Pending,"914 Andrews Brook Suite 492, Avilashire, SC 55647",Kaneport,Canada,72944,True
ORD000544,CUST5932,Olivia Reese,smallkenneth@hotmail.com,2026-01-28 20:11:00,PROD377,Step Bag,Beauty,2,1199.53,0.05,16.13,2295.24,Cash on Delivery,Shipped,"932 Cunningham Hill Apt. 849, East Pamela, HI 29733",Kimberlychester,Germany,53481,True
ORD000545,CUST7750,Toni Brown,omoore@bryant.com,2025-10-01 18:22:00,PROD448,Quality Shoes,Electronics,3,30.73,0.16,18.65,96.09,Debit Card,Delivered,"8389 Mark Shore, Debrahaven, TN 74052",Port Loriport,USA,00903,True
ORD000546,CUST2867,Toni Clay,rachelknight@peterson-dunn.com,2026-03-02 06:50:00,PROD527,Into Watch,Electronics,9,1228.79,0.25,26.28,8320.61,Credit Card,Cancelled,"264 Kristen Light Suite 561, North Anna, NE 13379",Port James,USA,69773,True
ORD000547,CUST6604,George Bradshaw,megan46@hernandez.net,2025-09-03 11:19:00,PROD276,Expert Bag,Home,6,282.33,0.13,49.38,1523.14,Credit Card,Cancelled,"27300 Burke Loaf, North Darrylfurt, ID 10338",Lake Jamesmouth,Australia,03841,True
ORD000548,CUST7960,Austin Rose,cartercatherine@hotmail.com,2025-04-24 04:54:00,PROD807,Fund Chair,Groceries,3,1377.65,0.09,10.49,-3771.47,Credit Card,Pending,"83976 Brent Land Apt. 440, Alexanderport, GA 08127",Mcclurefurt,India,54456,True
ORD000549,CUST1971,Linda Cooper,ehardy@leblanc-hendrix.org,2026-02-01 15:48:00,PROD580,Scene Laptop,Home,7,89.82,0.03,39.65,649.53,Credit Card,Cancelled,"USS Hammond, FPO AA 03480",Zunigaside,India,34946,False
ORD000550,CUST4027,Cory Harris,pinedastephanie@howard-arias.com,2025-12-08 00:48:00,PROD786,Hair Book,Electronics,2,1565.83,0.28,10.27,2265.07,Credit Card,Processing,"PSC 6178, Box 1703, APO AE 89372",North Carrietown,USA,50286,False
ORD000551,CUST9272,Paul Young,taylorpayne@yahoo.com,2026-05-01 18:22:00,PROD683,However Laptop,Electronics,6,325.31,0.15,36.43,1695.51,Wallet,Processing,"1844 Watkins Stream, Port Beth, FL 52351",Williamville,India,57013,True
ORD000552,CUST4506,Zachary Young,marilyn67@rodriguez.info,2026-01-02 06:18:00,PROD616,Region Chair,Beauty,3,1803.81,0.16,48.68,4594.28,Net Banking,Pending,"02179 Curtis Fields, Aprilchester, OK 72082",Jessicafort,Germany,96344,True
ORD000553,CUST4728,Jessica Chang,nancycharles@stephens.biz,2025-08-14 21:06:00,PROD517,Air Laptop,Groceries,3,1670.31,0.29,21.2,3578.96,UPI,Cancelled,"079 Powell Crest Suite 706, Youngfurt, WI 19708",West Kathyfurt,India,71361,False
ORD000554,CUST2347,Matthew Jackson,mark21@shelton-keller.com,2025-02-26 16:08:00,PROD435,Standard Watch,Electronics,8,1525.74,0.21,27.86,9670.54,Net Banking,Pending,"46921 Charles Ports Apt. 596, Fischerton, OR 70527",Joeside,Germany,38355,False
ORD000555,CUST4093,Shawna Benton,rosaleslauren@holt.biz,2025-11-04 23:19:00,PROD977,Serve Laptop,Groceries,8,455.62,0.12,49.25,3256.81,Net Banking,Delivered,"424 Mathis Ridge Apt. 145, Garretthaven, WV 05193",Davisburgh,Australia,31339,False
ORD000556,CUST2392,Jennifer Myers,anthonygilbert@james-miller.org,2025-04-02 00:43:00,PROD222,Attack Shoes,Books,8,1345.83,0.12,26.13,9500.77,Net Banking,Returned,"9876 Melody Ports Suite 872, West Zachary, NM 98774",Port Dawnmouth,Australia,89834,True
ORD000557,CUST3011,Jennifer Lopez,brett40@kline.biz,2026-01-15 05:04:00,PROD338,Should Chair,Books,6,1950.54,0.1,29.75,10562.67,Cash on Delivery,Delivered,"001 Joshua Plains Apt. 554, Ianhaven, NH 78304",Gonzalezstad,UK,80636,False
ORD000558,CUST6834,Mark Walters,kristine33@horne.com,2026-01-27 22:49:00,PROD587,Interview Bag,Sports,10,1189.33,0.23,40.05,9197.89,Net Banking,Delivered,"528 Bowen Orchard, West Paul, GA 53408",Port Heather,UK,45501,False
ORD000559,CUST1486,Rachael Wood,castropeter@johnson-brewer.net,2025-03-17 14:06:00,PROD201,Everyone Bag,Electronics,2,505.13,0.15,31.42,890.14,Credit Card,Processing,"USNV Smith, FPO AA 99589",Mejiaport,UK,34803,True
