order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,product_category,quantity,unit_price,discount_percentage,shipping_cost,total_amount,payment_method,order_status,shipping_address,city,country,postal_code,is_priority_order,calculated_total,amount_mismatch,revenue,net_amount,order_month,is_high_value
ORD000530,CUST3072,Ryan Taylor Dds,colleenjones@schultz.info,2025-04-04 05:53:00,PROD551,Community Book,Home,3,326.7,0.04,49.69,990.59,Debit Card,Cancelled,"00000 Marcus Throughway Apt. 137, South Kristenside, MN 08004",Lake Edwardstad,USA,41506,True,990.5859999999998,False,980.1,940.9,2025-04,False
ORD000531,CUST2990,Brian Rocha,jose18@gmail.com,2025-12-07 10:22:00,PROD125,Plan Watch,Books,3,748.97,0.16,8.13,1895.53,Debit Card,Shipped,"7812 Madison Heights Apt. 567, New Ryantown, PA 06904",Lake Josebury,UK,50032,False,1895.5344,False,2246.91,1887.4,2025-12,False
ORD000532,CUST5748,Glenn Ward,richardhart@gmail.com,2025-03-21 00:47:00,PROD872,Itself Phone,Beauty,9,1951.32,0.1,35.27,15840.96,Debit Card,Delivered,"355 Michael View Apt. 960, Lake Terrychester, IA 54264",Montgomerytown,Canada,82342,False,15840.962,False,17561.88,15805.69,2025-03,True
ORD000533,CUST1406,Tiffany Chase,calebadams@hebert.com,2025-06-23 22:07:00,PROD511,They Phone,Groceries,8,1800.85,0.04,27.55,13858.08,Debit Card,Shipped,"4287 Gilmore Gateway, South Jennifer, NC 85401",South Josephberg,UK,88712,False,13858.077999999998,False,14406.8,13830.53,2025-06,True
ORD000534,CUST4206,Michael Montgomery,aimeebrewer@hotmail.com,2025-02-17 10:03:00,PROD123,Side Laptop,Sports,10,1284.42,0.18,11.11,10543.35,Net Banking,Shipped,"03625 Lewis Inlet Suite 170, Carterfurt, MI 98843",Katherineton,Australia,24957,True,10543.354,False,12844.2,10532.24,2025-02,False
ORD000535,CUST6915,Daryl Lowe,kellychung@hotmail.com,2026-05-15 16:25:00,PROD507,Agency Shoes,Beauty,4,983.48,0.18,25.58,3251.39,Net Banking,Pending,"4644 Kelsey Street Apt. 538, Port Toni, VA 18097",Bishopton,Germany,88801,False,3251.3944,False,3933.92,3225.81,2026-05,False
ORD000536,CUST4533,Amanda Mcdaniel,john33@lee-fox.org,2025-07-10 00:18:00,PROD845,Forward Watch,Beauty,6,705.95,0.29,43.72,3051.07,Net Banking,Pending,"3211 Jennifer Motorway, Griffithville, AR 79990",East Brittney,UK,83190,False,3051.067,False,4235.700000000001,3007.3500000000004,2025-07,False
ORD000537,CUST2410,Katherine Taylor,benjaminrussell@gmail.com,2025-03-25 23:57:00,PROD247,Several Shoes,Home,7,1458.57,0.12,41.78,9026.57,Net Banking,Cancelled,"875 Davis Parkway, Maxwellhaven, AL 01899",East Lori,Canada,4354,False,9026.5712,False,10209.99,8984.789999999999,2025-03,False
ORD000539,CUST5979,Margaret Andrews,jeremiah68@cooper-johnson.com,2025-04-06 12:18:00,PROD605,Something Phone,Beauty,9,983.72,0.25,15.1,6655.21,Net Banking,Cancelled,"Unit 3223 Box 9982, DPO AE 31976",Hillmouth,USA,55324,True,6655.21,False,8853.48,6640.11,2025-04,False
ORD000540,CUST5713,David Johnson,aprilrussell@hotmail.com,2026-02-10 00:09:00,PROD527,And Shoes,Books,5,603.84,0.19,31.83,2477.38,Cash on Delivery,Pending,"3766 Burch Summit, New Heatherville, DC 56405",North Sherryton,Australia,68692,True,2477.3820000000005,False,3019.2000000000003,2445.55,2026-02,False
ORD000541,CUST8872,Heather Sanders,hughesgail@flores.com,2025-01-15 03:48:00,PROD679,Black Watch,Groceries,5,988.64,0.29,29.94,3539.61,UPI,Shipped,"USNS King, FPO AA 47135",Port Russellside,Australia,24540,False,3539.612,False,4943.2,3509.67,2025-01,False
ORD000542,CUST3668,Brian Sims,phines@gmail.com,2026-05-14 22:52:00,PROD695,Pretty Laptop,Fashion,2,749.54,0.22,0.88,1170.16,UPI,Shipped,"0134 Laura Mission Apt. 543, Royside, NC 18391",Williamsbury,UK,85060,True,1170.1624000000002,False,1499.08,1169.28,2026-05,False
ORD000543,CUST5749,Nathaniel Brown,bvazquez@hotmail.com,2025-07-02 05:03:00,PROD398,Term Phone,Beauty,5,725.52,0.19,47.76,2986.12,Credit Card,Pending,"914 Andrews Brook Suite 492, Avilashire, SC 55647",Kaneport,Canada,72944,True,2986.1160000000004,False,3627.6,2938.36,2025-07,False
ORD000544,CUST5932,Olivia Reese,smallkenneth@hotmail.com,2026-01-28 20:11:00,PROD377,Step Bag,Beauty,2,1199.53,0.05,16.13,2295.24,Cash on Delivery,Shipped,"932 Cunningham Hill Apt. 849, East Pamela, HI 29733",Kimberlychester,Germany,53481,True,2295.237,False,2399.06,2279.11,2026-01,False
ORD000545,CUST7750,Toni Brown,omoore@bryant.com,2025-10-01 18:22:00,PROD448,Quality Shoes,Electronics,3,30.73,0.16,18.65,96.09,Debit Card,Delivered,"8389 Mark Shore, Debrahaven, TN 74052",Port Loriport,USA,903,True,96.0896,False,92.19,77.44,2025-10,False
ORD000546,CUST2867,Toni Clay,rachelknight@peterson-dunn.com,2026-03-02 06:50:00,PROD527,Into Watch,Electronics,9,1228.79,0.25,26.28,8320.61,Credit Card,Cancelled,"264 Kristen Light Suite 561, North Anna, NE 13379",Port James,USA,69773,True,8320.612500000001,False,11059.11,8294.33,2026-03,False
ORD000547,CUST6604,George Bradshaw,megan46@hernandez.net,2025-09-03 11:19:00,PROD276,Expert Bag,Home,6,282.33,0.13,49.38,1523.14,Credit Card,Cancelled,"27300 Burke Loaf, North Darrylfurt, ID 10338",Lake Jamesmouth,Australia,3841,True,1523.1426,False,1693.98,1473.76,2025-09,False
ORD000548,CUST7960,Austin Rose,cartercatherine@hotmail.com,2025-04-24 04:54:00,PROD807,Fund Chair,Groceries,3,1377.65,0.09,10.49,3771.47,Credit Card,Pending,"83976 Brent Land Apt. 440, Alexanderport, GA 08127",Mcclurefurt,India,54456,True,3771.4745000000007,True,4132.950000000001,-3781.96,2025-04,False
ORD000549,CUST1971,Linda Cooper,ehardy@leblanc-hendrix.org,2026-02-01 15:48:00,PROD580,Scene Laptop,Home,7,89.82,0.03,39.65,649.53,Credit Card,Cancelled,"USS Hammond, FPO AA 03480",Zunigaside,India,34946,False,649.5278,False,628.74,609.88,2026-02,False
ORD000550,  nan  ,Cory Harris,pinedastephanie@howard-arias.com,2025-12-08 00:48:00,PROD786,Hair Book,Electronics,2,1565.83,0.28,10.27,2265.07,Credit Card,Processing,"PSC 6178, Box 1703, APO AE 89372",North Carrietown,USA,50286,False,2265.0652,False,3131.66,2254.8,2025-12,False
ORD000551,CUST9272,Paul Young,taylorpayne@yahoo.com,2026-05-01 18:22:00,PROD683,However Laptop,Electronics,6,325.31,0.15,36.43,1695.51,Wallet,Processing,"1844 Watkins Stream, Port Beth, FL 52351",Williamville,India,57013,True,1695.5110000000002,False,1951.86,1659.08,2026-05,False
ORD000552,CUST4506,Zachary Young,marilyn67@rodriguez.info,2026-01-02 06:18:00,PROD616,Region Chair,Beauty,3,1803.81,0.16,48.68,4594.28,Net Banking,Pending,"02179 Curtis Fields, Aprilchester, OK 72082",Jessicafort,Germany,96344,True,4594.2812,False,5411.43,4545.599999999999,2026-01,False
ORD000553,CUST4728,Jessica Chang,nancycharles@stephens.biz,2025-08-14 21:06:00,PROD517,Air Laptop,Groceries,3,1670.31,0.29,21.2,3578.96,UPI,Cancelled,"079 Powell Crest Suite 706, Youngfurt, WI 19708",West Kathyfurt,India,71361,False,3578.9603,False,5010.93,3557.76,2025-08,False
ORD000554,CUST2347,Matthew Jackson,mark21@shelton-keller.com,2025-02-26 16:08:00,PROD435,Standard Watch,Electronics,8,1525.74,0.21,27.86,9670.54,Net Banking,Pending,"46921 Charles Ports Apt. 596, Fischerton, OR 70527",Joeside,Germany,38355,False,9670.536800000002,False,12205.92,9642.68,2025-02,False
ORD000556,CUST2392,Jennifer Myers,anthonygilbert@james-miller.org,2025-04-02 00:43:00,PROD222,Attack Shoes,Books,8,1345.83,0.12,26.13,9500.77,Net Banking,Returned,"9876 Melody Ports Suite 872, West Zachary, NM 98774",Port Dawnmouth,Australia,89834,True,9500.7732,False,10766.64,9474.64,2025-04,False
ORD000557,CUST3011,Jennifer Lopez,brett40@kline.biz,2026-01-15 05:04:00,PROD338,Should Chair,Books,6,1950.54,0.1,29.75,10562.67,Cash on Delivery,Delivered,"001 Joshua Plains Apt. 554, Ianhaven, NH 78304",Gonzalezstad,UK,80636,False,10562.666,False,11703.24,10532.92,2026-01,False
ORD000558,CUST6834,Mark Walters,kristine33@horne.com,2026-01-27 22:49:00,PROD587,Interview Bag,Sports,10,1189.33,0.23,40.05,9197.89,Net Banking,Delivered,"528 Bowen Orchard, West Paul, GA 53408",Port Heather,UK,45501,False,9197.891,False,11893.3,9157.84,2026-01,False
ORD000559,CUST1486,Rachael Wood,castropeter@johnson-brewer.net,2025-03-17 14:06:00,PROD201,Everyone Bag,Electronics,2,505.13,0.15,31.42,890.14,Credit Card,Processing,"USNV Smith, FPO AA 99589",Mejiaport,UK,34803,True,890.141,False,1010.26,858.72,2025-03,False
ORD000560,CUST2253,Cory Fuller,housedaniel@george-martin.com,2026-05-13 05:24:00,PROD776,Nearly Chair,Sports,10,1360.01,0.05,31.1,12951.19,Net Banking,Pending,"340 Mary Fords Suite 415, Shawnmouth, MD 27016",East Jessicastad,UK,81684,True,12951.195,False,13600.1,12920.09,2026-05,True
ORD000561,CUST9955,Ruth Alvarez,laurenwest@williams-moyer.com,2025-05-31 21:31:00,PROD118,Throughout Chair,Electronics,8,1012.07,0.16,40.47,6841.58,Net Banking,Cancelled,"1052 Reyes Pines, Lake Brittanyfort, AR 79808",Port Timothy,India,36110,False,6841.580400000001,False,8096.56,6801.11,2025-05,False
ORD000562,CUST5965,David Palmer,imartin@yahoo.com,2025-08-19 10:54:00,PROD823,Onto Shoes,Books,7,887.9,0.01,8.84,6161.99,Net Banking,Returned,"0598 Sparks Mission Suite 442, South Janice, MA 97599",Ambermouth,USA,96562,False,6161.987,False,6215.3,6153.15,2025-08,False
ORD000563,CUST8697,Tracey Hogan,gregory24@hotmail.com,2026-01-02 12:31:00,PROD587,Whether Phone,Groceries,2,1139.87,0.15,27.69,1965.47,Debit Card,Cancelled,"650 Sarah Avenue, North Ericport, SC 30591",North Susan,Canada,17688,True,1965.469,False,2279.74,1937.78,2026-01,False
ORD000564,CUST6250,Samantha Esparza,miranda13@nguyen.com,2025-07-20 08:31:00,PROD162,Nearly Laptop,Sports,10,1941.89,0.19,17.64,15746.95,Credit Card,Shipped,"214 Mitchell Pike Suite 699, Thomasbury, NV 84036",Ballport,USA,84799,False,15746.949000000002,False,19418.9,15729.31,2025-07,True
ORD000566,CUST2875,Juan Cooper,tpowell@ortega.com,2025-05-07 07:41:00,PROD445,We Shoes,Electronics,5,1187.1,0.27,3.28,4336.19,Wallet,Shipped,"4584 Taylor Drives Apt. 529, New Lisamouth, TN 73088",Lake Curtis,Germany,7460,True,4336.195,False,5935.5,4332.91,2025-05,False
ORD000567,CUST8695,Catherine Gonzales,dthompson@lewis.com,2025-08-24 21:55:00,PROD702,With Laptop,Home,7,1138.26,0.27,13.33,5829.84,Net Banking,Returned,"52229 Joyce Extension, Lake Ronaldmouth, OR 10378",Joelside,Canada,19358,False,5829.838599999999,False,7967.82,5816.51,2025-08,False
ORD000568,CUST6563,Christopher Valdez,lukecase@butler-burns.info,2025-06-15 18:06:00,PROD270,Since Phone,Home,8,204.61,0.2,16.8,1326.3,UPI,Cancelled,"26430 Green Glen Suite 912, Munozshire, AL 24984",South Chad,UK,7767,True,1326.304,False,1636.88,1309.5,2025-06,False
ORD000569,CUST5871,Melvin Carlson,lewisjean@yahoo.com,2025-09-12 20:54:00,PROD687,Certainly Watch,Groceries,2,1681.56,0.16,14.37,2839.39,Debit Card,Pending,"20125 Daniel Stream, New Jacobton, AZ 35275",Obrienmouth,Canada,68478,True,2839.3908,False,3363.12,2825.02,2025-09,False
ORD000570,CUST7997,Sharon Gonzales,elizabeth52@walsh.com,2026-01-03 18:06:00,PROD314,Success Book,Groceries,10,676.99,0.02,40.06,6674.56,Credit Card,Delivered,"04436 Lisa Walk, Danielland, GA 28032",North Kimberlyshire,Australia,22452,False,6674.562,False,6769.9,6634.5,2026-01,False
ORD000571,CUST8425,Monica Matthews,davisjames@yahoo.com,2025-09-16 09:27:00,PROD787,Ready Chair,Sports,9,630.14,0.12,12.56,5003.27,Debit Card,Cancelled,"93096 Miller Spur, Davisville, MO 06847",Lake Edward,India,27665,True,5003.268800000001,False,5671.26,4990.71,2025-09,False
ORD000572,CUST1981,Sean Bradshaw,qowens@gmail.com,2025-10-23 15:13:00,PROD634,Argue Shoes,Home,8,539.53,0.19,40.45,3536.6,Net Banking,Delivered,"16612 Bobby River, South Derekmouth, WA 69858",Randolphborough,USA,82155,True,3536.6044,False,4316.24,3496.15,2025-10,False
ORD000573,CUST4335,Cindy Carter,njames@smith.com,2025-03-19 23:43:00,PROD966,Standard Watch,Home,5,1689.02,0.12,43.01,7474.7,UPI,Pending,"2114 Kristine Springs, Garrettberg, AL 76054",Tinaberg,Australia,78662,True,7474.698,False,8445.1,7431.69,2025-03,False
ORD000574,CUST6087,Carl Larsen,virginia56@cochran.com,2025-05-12 21:38:00,PROD575,Support Watch,Sports,4,814.7,0.03,9.6,3170.64,Net Banking,Processing,"USNV Anderson, FPO AP 76976",Colonville,UK,30498,True,3170.636,False,3258.8,3161.04,2025-05,False
ORD000575,CUST3883,Barbara Hill,andrea85@yahoo.com,2025-04-14 05:17:00,PROD759,Food Chair,Electronics,3,63.14,0.24,13.89,157.85,Cash on Delivery,Cancelled,"04120 Veronica Center, Martinezburgh, IN 73577",Ramirezburgh,UK,79021,True,157.8492,False,189.42,143.95999999999998,2025-04,False
ORD000576,CUST2479,Jessica Griffith,lsimmons@gutierrez.com,2025-01-29 02:20:00,PROD506,Trade Chair,Beauty,10,599.47,0.02,47.75,5922.56,Debit Card,Shipped,"5420 Jacqueline Way, Antonioton, AK 81259",Rebeccafurt,USA,65563,True,5922.5560000000005,False,5994.700000000001,5874.81,2025-01,False
ORD000577,CUST5125,Patricia Hayes,cindy57@hotmail.com,2025-10-20 23:32:00,PROD608,Research Laptop,Fashion,2,1046.31,0.25,47.48,1616.95,Wallet,Cancelled,"4623 Mendoza Coves Apt. 476, North Bradleyton, DE 67895",North Jaredchester,India,73094,False,1616.945,False,2092.62,1569.47,2025-10,False
ORD000578,,Jerry Hill,hmartin@stephens.com,2025-06-18 18:47:00,PROD209,Task Shoes,Fashion,7,1612.65,0.22,46.78,8851.85,UPI,Processing,"1290 Terri Squares Apt. 713, South Shawnbury, NH 93905",West Christopher,UK,6766,False,8851.849000000002,False,11288.55,8805.07,2025-06,False
ORD000579,CUST7943,Donna Booker,zevans@yahoo.com,2025-05-11 18:03:00,PROD586,Continue Bag,Fashion,8,1069.27,0.21,5.65,6763.44,UPI,Cancelled,"09625 Griffin Squares, Carlsonfort, IL 16294",West Jamesborough,USA,80056,False,6763.4364,False,8554.16,6757.79,2025-05,False
ORD000580,CUST1895,Rodney Calhoun,mary66@gmail.com,2025-09-01 22:23:00,PROD807,Bar Chair,Beauty,5,47.04,0.29,30.29,197.28,Debit Card,Returned,"327 Antonio Grove, Perryville, MA 82661",Port Carlosville,Germany,7130,False,197.282,False,235.2,166.99,2025-09,False
ORD000581,CUST8248,John Mcdonald,smithdiana@hotmail.com,2025-06-08 20:44:00,PROD497,Eat Laptop,Books,6,1806.8,0.21,26.75,8590.98,UPI,Processing,"949 Leslie Shores, West Kristenton, RI 80304",Port Brittanyfort,Germany,52274,True,8590.982,False,10840.8,8564.23,2025-06,False
ORD000582,CUST7656,Kendra Vasquez,gonzalezbrittany@martinez.com,2026-04-25 07:19:00,PROD908,Blue Laptop,Home,4,1719.54,0.05,21.94,6556.19,Credit Card,Shipped,"23740 Castillo Grove Apt. 325, Whitehaven, OR 78504",Brandiville,UK,80526,False,6556.191999999999,False,6878.16,6534.25,2026-04,False
ORD000583,CUST5275,Adrian Dawson,nicolecharles@hotmail.com,2026-01-13 13:59:00,PROD618,Chair Laptop,Home,6,1436.19,0.26,41.01,6417.69,Net Banking,Processing,"87821 Robert Ville Apt. 041, East Mikeshire, PA 66621",Lesterville,Canada,11445,False,6417.6936,False,8617.14,6376.679999999999,2026-01,False
ORD000584,CUST3229,Tonya Simon,ochoamelissa@hotmail.com,2025-08-21 22:01:00,PROD103,Without Watch,Fashion,1,1284.54,0.06,22.17,1229.64,Cash on Delivery,Returned,"8221 Arroyo Knolls Apt. 978, Samueltown, HI 08590",West Amberchester,Germany,62669,False,1229.6376,False,1284.54,1207.47,2025-08,False
ORD000585,CUST3131,Melvin Poole,missing@email.com,2025-10-22 02:07:00,PROD967,Much Phone,Beauty,3,502.96,0.21,38.38,1230.4,Net Banking,Returned,"96882 Barber Lock Suite 040, Jeromeville, WY 12092",Rodriguezchester,Germany,6270,False,1230.3952000000002,False,1508.88,1192.02,2025-10,False
ORD000586,CUST4254,Juan Wright Md,jennifer51@carpenter-trevino.biz,2025-09-02 23:08:00,PROD186,Court Watch,Home,5,351.09,0.18,16.38,1455.85,Debit Card,Shipped,"649 Reyes Gateway, Selenachester, KY 59884",Edwardmouth,UK,2023,False,1455.8490000000002,False,1755.4499999999998,1439.4699999999998,2025-09,False
ORD000587,CUST4747,George Cruz,bethany36@daniels-martinez.net,2026-04-29 18:14:00,PROD191,Painting Watch,Fashion,1,1896.48,0.28,32.36,1397.83,UPI,Returned,"USNS Adams, FPO AA 70323",New Blake,Australia,57636,True,1397.8256,False,1896.48,1365.47,2026-04,False
ORD000588,CUST2922,David Mendoza,colemancindy@gmail.com,2025-01-26 12:39:00,PROD114,Behind Bag,Sports,7,1202.78,0.04,47.9,8130.58,Net Banking,Processing,"93592 Jennifer Coves, East Thomas, AL 45292",East Bradley,UK,33860,False,8130.581599999999,False,8419.46,8082.68,2025-01,False
ORD000589,CUST9096,Jorge Morales,michaelblanchard@simpson-baker.org,2025-03-02 07:45:00,PROD491,Bill Shoes,Books,4,385.14,0.26,39.11,1179.12,Debit Card,Shipped,"44096 Bruce Mountains, Mosleyland, NC 17117",Brookeshire,Canada,99199,True,1179.1244,False,1540.56,1140.01,2025-03,False
ORD000590,CUST5289,Amanda Weaver,jmurray@davis.info,2026-02-26 09:46:00,PROD341,Experience Phone,Books,4,839.57,0.12,7.3,2962.59,Debit Card,Shipped,"59266 Gardner Ridges, Lake Theresa, UT 81574",Collinshaven,Germany,50460,False,2962.5864000000006,False,3358.28,2955.29,2026-02,False
ORD000591,CUST7283,Melissa Delacruz,brianna50@gmail.com,2025-02-13 00:30:00,PROD825,Capital Watch,Beauty,3,1743.53,0.29,19.88,3733.6,Wallet,Processing,"75360 Wilson Mountains, South Feliciaton, PA 70993",Clarkmouth,Germany,33079,True,3733.5989,False,5230.59,3713.72,2025-02,False
ORD000592,CUST1745,Michael Martinez,nathan06@yahoo.com,2025-02-18 17:03:00,PROD105,Account Book,Sports,1,669.06,0.07,45.41,667.64,Wallet,Cancelled,"48942 Kelly Lane Suite 489, Reynoldschester, MD 57622",Evanport,UK,41755,False,667.6357999999999,False,669.06,622.23,2025-02,False
ORD000593,CUST5264,Jackson Avila,duncankimberly@yahoo.com,2026-05-16 12:42:00,PROD273,Special Phone,Books,6,268.82,0.27,2.06,1179.49,UPI,Processing,"89062 Melody Land, Laurenfurt, DC 83539",Port Robert,UK,92329,True,1179.4916,False,1612.92,1177.43,2026-05,False
ORD000594,CUST9179,Unknown Customer,sarasmith@hotmail.com,2025-02-15 10:45:00,PROD992,Large Chair,Home,9,868.69,0.08,15.66,7208.41,Cash on Delivery,Processing,"22427 Brandt Neck, Collinsberg, MD 80883",South Anthonyland,Germany,23684,False,7208.413200000001,False,7818.210000000001,7192.75,2025-02,False
ORD000595,CUST9049,William Davis,aholder@hotmail.com,2025-05-25 08:39:00,PROD882,Administration Shoes,Sports,5,1036.36,0.13,8.25,4516.42,Cash on Delivery,Returned,"7823 Gerald Ranch Suite 704, Taylorchester, KS 22011",Jonesville,Australia,22078,False,4516.415999999999,False,5181.799999999999,4508.17,2025-05,False
ORD000596,CUST8653,Joseph Perez,jeremy59@hotmail.com,2025-01-28 06:09:00,PROD546,Imagine Laptop,Books,1,463.57,0.01,13.01,471.94,Credit Card,Returned,"8525 Gould Extensions, Davidside, WV 30983",Nataliestad,UK,99122,False,471.9443,False,463.57,458.93,2025-01,False
ORD000597,CUST6727,Debra Johnson,kevin54@hotmail.com,2025-12-30 17:31:00,PROD195,Manage Shoes,Groceries,8,988.51,0.25,43.34,5974.4,UPI,Pending,"11232 Mitchell Plain, Flemingland, NV 52686",East Elizabeth,USA,85050,True,5974.4,False,7908.08,5931.06,2025-12,False
ORD000598,CUST9618,Natalie Burns,mikaylapeters@cohen-weiss.info,2026-01-19 16:52:00,PROD885,Health Phone,Fashion,5,1128.68,0.2,10.62,4525.34,Net Banking,Pending,"96304 Espinoza Fields, South Chelseabury, VA 71977",West Claudia,India,30573,True,4525.34,False,5643.400000000001,4514.72,2026-01,False
ORD000599,CUST2998,David Torres,robertsonjennifer@alexander-wagner.net,2026-01-29 15:43:00,PROD503,West Book,Sports,2,1775.3,0.01,34.07,3549.16,Credit Card,Returned,"2444 Green Meadow Apt. 838, Haleyfort, RI 29001",Bushside,Germany,14545,True,3549.164,False,3550.6,3515.09,2026-01,False
ORD000600,CUST6397,Michael Campos,dawnmartinez@hotmail.com,2025-01-15 02:29:00,PROD144,Loss Bag,Sports,8,910.84,0.29,29.71,5203.28,Net Banking,Pending,"USNV Sawyer, FPO AP 51094",Mcneilhaven,Germany,67936,True,5203.2812,False,7286.72,5173.57,2025-01,False
ORD000601,CUST7248,Stacey Duran,victoria57@warner.info,2025-04-19 01:51:00,PROD194,Responsibility Watch,Home,5,649.73,0.02,3.54,3187.22,Debit Card,Cancelled,"01986 Thompson Curve Apt. 839, Martinbury, OK 14028",North Tricia,USA,86947,False,3187.217,False,3248.65,3183.68,2025-04,False
ORD000602,CUST3525,Amanda Mora,tonyaholmes@glass.com,2025-02-15 00:54:00,PROD223,Computer Book,Books,4,330.07,0.23,14.25,1030.87,Net Banking,Returned,"02320 Bryan Pike, Murrayfurt, AZ 04407",Espinozaville,Australia,1969,False,1030.8656,False,1320.28,1016.62,2025-02,False
ORD000603,CUST9021,Sabrina Lopez,robertssamantha@gmail.com,2026-04-08 21:38:00,PROD556,Water Watch,Books,3,721.29,0.03,18.37,2117.32,UPI,Processing,"319 Kristi Harbor Suite 823, Kyleshire, TX 13301",North Jamestown,Canada,60406,False,2117.3239,False,2163.87,2098.9500000000003,2026-04,False
ORD000604,CUST9410,Jennifer White,sherry96@yahoo.com,2025-02-16 13:51:00,PROD449,They Watch,Beauty,6,1229.67,0.13,21.3,6440.18,Debit Card,Pending,"066 Henderson Course, North Rebeccafurt, MN 39703",Lake Christopherbury,Australia,37488,True,6440.1774000000005,False,7378.02,6418.88,2025-02,False
ORD000605,CUST5921,Jeremy Nguyen,kelsey70@hotmail.com,2026-04-22 15:33:00,PROD252,Possible Shoes,Beauty,9,172.52,0.14,3.96,1339.26,UPI,Delivered,"6834 Nicholas Stream, Mooremouth, AL 69701",New Ryan,USA,73301,False,1339.2648000000002,False,1552.68,1335.3,2026-04,False
ORD000607,CUST3941,Jordan Mata,stucker@davis.biz,2025-07-01 08:37:00,PROD905,Play Shoes,Groceries,2,1538.45,0.0,37.03,3113.93,Net Banking,Delivered,"88241 Case Mews, Gregoryberg, NJ 44314",South Brianview,India,95004,True,3113.9300000000003,False,3076.9,3076.9,2025-07,False
ORD000608,  CUST5342  ,Deborah Anderson,nathan05@yahoo.com,2025-08-02 22:19:00,PROD449,State Chair,Groceries,6,1176.48,0.14,33.51,6104.15,Debit Card,Cancelled,"225 Rivas Station, Lake Brandonfurt, VT 45350",Hillton,USA,60709,True,6104.1468,False,7058.88,6070.639999999999,2025-08,False
